gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000137807,1272.7827046646305,2.5603142362742326,0.1835928403170884,13.94561047071466,3.345729666932487e-44,3.7835219531374826e-42,KIF23
ENSG00000137812,728.6187954965396,2.8168922734687176,0.2092722260448615,13.46042103487188,2.6738824433862204e-41,2.4502905494134072e-39,KNL1
ENSG00000137825,57.97462825867765,3.048454322864982,0.2615436001961377,11.655625756389655,2.147966537472163e-31,8.849955152453136e-30,ITPKA
ENSG00000137872,933.3792337081314,-1.7447770851347224,0.2402395598200878,-7.262655186520332,3.7956464749706643e-13,2.685551253257332e-12,SEMA6D
ENSG00000137960,262.38819036556293,-2.744632462087591,0.2177949938558039,-12.60190793873222,2.0609791627381637e-36,1.259092442523372e-34,GIPC2
ENSG00000138039,23.38644921343988,-4.106555051473058,0.4562031512879989,-9.00159290850801,2.2246609813880064e-19,3.0071396531223945e-18,LHCGR
ENSG00000138083,67.03026039798158,2.3662397242888926,0.390271903625124,6.063054250919857,1.3356058881126634e-09,6.304391914137482e-09,SIX3
ENSG00000138131,783.0428374645834,-1.831870966219978,0.2557824370719812,-7.16183248228439,7.960566496286154e-13,5.400869406147678e-12,LOXL4
ENSG00000138160,1830.781382641956,2.398756488197866,0.1747253885828337,13.728723156112284,6.832704815168212e-43,6.80071649674514e-41,KIF11
ENSG00000138180,1085.1686309151694,3.328666775240789,0.2193676007642715,15.173921598466656,5.2635721216786084e-52,1.227012536259728e-49,CEP55
ENSG00000138207,4481.172067687217,-5.00343214265712,0.3493810231135538,-14.320846902526052,1.621352519885481e-46,2.221002227626632e-44,RBP4
ENSG00000138315,15.459184260575816,2.144003646389756,0.2876062665938412,7.45464857835496,9.010768062676521e-14,6.82614484793696e-13,OIT3
ENSG00000138316,274.4250606154228,3.0599796688733027,0.2273604159544021,13.45871776328467,2.7362325821869557e-41,2.498810339230872e-39,ADAMTS14
ENSG00000138346,517.2659167561616,1.8598405925945083,0.1683280913719209,11.0489020426495,2.219122593568852e-28,6.995632612585084e-27,DNA2
ENSG00000138356,1472.0546032645775,-2.4948928602690743,0.2586937024794654,-9.6441963463224,5.201702889168919e-22,9.203412402108124e-21,AOX1
ENSG00000138623,501.9161312638928,1.564144141261689,0.1507237660032244,10.37755479934218,3.1370710293280683e-25,7.397308128162681e-24,SEMA7A
ENSG00000138640,2403.558404172739,-2.2747542643137346,0.1755832614122632,-12.955416399133242,2.189448034352829e-38,1.5854109404067148e-36,FAM13A
ENSG00000138653,9.792543737185389,3.3621075946409973,0.6423333790477573,5.2342096866042285,1.6569227026242221e-07,5.935928932628566e-07,NDST4
ENSG00000138675,7.147000571094444,4.106844556127181,0.4434062885992342,9.262034981734525,2.0057245423360475e-20,3.0250924922009345e-19,FGF5
ENSG00000138678,462.60319135951465,-2.4261446726662577,0.2087165867787219,-11.62411052284224,3.108137647407011e-31,1.2591274082292885e-29,GPAT3
ENSG00000138684,7.555819088061725,4.293070776286276,0.5496346896803083,7.810771148348216,5.683913802858382e-15,4.915392427951889e-14,IL21
ENSG00000138685,1373.4721207022508,-2.621426103041498,0.2756893584948946,-9.50862273884265,1.932034228450172e-21,3.23527470832157e-20,FGF2
ENSG00000138696,7829.844487156956,4.024299132896167,0.4250168036776184,9.468564767497186,2.8371499553670305e-21,4.662786645879952e-20,BMPR1B
ENSG00000138722,1141.2655056765182,-3.691930288858481,0.2902101483768629,-12.721575415289031,4.48720863309525e-37,2.922734544718291e-35,MMRN1
ENSG00000138755,4445.882193939813,3.577025237679573,0.3196068269301981,11.191955040624936,4.464790533256345e-29,1.4924755776262559e-27,CXCL9
ENSG00000138778,952.9956512420086,2.5604185953222194,0.1923417162188848,13.311821510464547,1.9760466675377062e-40,1.6618177275257768e-38,CENPE
ENSG00000138795,995.5658213676238,1.6870313902333252,0.198860010623744,8.483512521908173,2.1849569138193174e-17,2.4624779467662576e-16,LEF1
ENSG00000138796,6583.588481886275,-1.5081977216323257,0.1224841790283771,-12.31340842218411,7.671365001288956e-35,4.118515654732405e-33,HADH
ENSG00000138798,900.7318407936364,-1.7199382800344112,0.3115653214621831,-5.520313595758033,3.3839519780662846e-08,1.32814242825449e-07,EGF
ENSG00000138829,654.8176812164353,3.3247052952412828,0.2755178623386624,12.067113424227305,1.5756475741199284e-33,7.571941099862041e-32,FBN2
ENSG00000138944,203.69247461824085,1.8842571568720736,0.2461033120498474,7.656366512005429,1.9126736530359473e-14,1.5610965088891371e-13,SHISAL1
ENSG00000139044,1660.1311703358622,2.022416426202725,0.2376149856144337,8.511316830346727,1.7196902779351606e-17,1.9572063869861623e-16,B4GALNT3
ENSG00000139055,1004.3896899830596,1.7494845183782457,0.2695167363105476,6.49119064859268,8.516062865249464e-11,4.6461582969411727e-10,ERP27
ENSG00000139144,675.2328172955098,-2.5497122201627933,0.3574969959185209,-7.132122085702539,9.883314849418845e-13,6.6342281415333616e-12,PIK3C2G
ENSG00000139151,13.906573662048515,-3.159842049490813,0.3944643365354919,-8.010463194830558,1.1427721292930582e-15,1.0753955147295688e-14,PLCZ1
ENSG00000139155,36.50869774213121,-1.8872427681258783,0.2113825059312225,-8.928093456986122,4.334134277403556e-19,5.704785459237221e-18,SLCO1C1
ENSG00000139219,3194.483698734014,4.0485174878108445,0.4863979508753334,8.323467400561691,8.542677863422373e-17,8.98739763343031e-16,COL2A1
ENSG00000139304,172.78414614686486,-1.7766380323690898,0.4758022167340274,-3.73398435291912,0.0001884742084694,0.0004348002340821,PTPRQ
ENSG00000139352,252.7860879986228,7.5150363685229,0.664917169124231,11.302214347120902,1.279503749596122e-29,4.509656783225058e-28,ASCL1
ENSG00000139438,594.0071717698648,1.515809885326468,0.2085122555877493,7.2696440842469405,3.604358912271951e-13,2.5604340575682197e-12,FAM222A
ENSG00000139547,135.65864935193244,2.5018014048192727,0.2650611513217992,9.438581973794962,3.778582101690181e-21,6.092324185121332e-20,RDH16
ENSG00000139572,101.31830180982338,2.3580878117705257,0.2207152994685447,10.683843926762265,1.211490109605559e-26,3.219534966276773e-25,GPR84
ENSG00000139618,631.4926187943761,1.5898861258369243,0.1654950557332491,9.606849695857742,7.48025959690973e-22,1.3009679240044247e-20,BRCA2
ENSG00000139629,10183.826103576535,1.5573690413952528,0.2460906632109113,6.328436118116817,2.4765834626168227e-10,1.2749942952158478e-09,GALNT6
ENSG00000139714,223.8803725582632,1.9303859454292287,0.2204838019608112,8.755227949907791,2.0369138343242277e-18,2.522413100986316e-17,MORN3
ENSG00000139725,21.1537367739249,1.6804546175149837,0.212419659500317,7.911012669298039,2.5530354405157866e-15,2.303800231976469e-14,RHOF
ENSG00000139734,556.2839488472587,2.287585004709332,0.2073711815316935,11.031354442853042,2.6977120061324438e-28,8.454209500350201e-27,DIAPH3
ENSG00000139800,26.27595082791455,2.815170280308389,0.5837674988041913,4.822416948656918,1.4182908893875554e-06,4.496132695392376e-06,ZIC5
ENSG00000139874,78.02147928873559,-2.2268808300787843,0.2850485925662102,-7.812284951245748,5.616041333293251e-15,4.860680574388087e-14,SSTR1
ENSG00000139890,79.1727390611022,1.7696304161780416,0.2187519417235345,8.089667237854993,5.982795600962479e-16,5.785763940887115e-15,REM2
ENSG00000139915,12.46780271353576,1.9379066678679011,0.4934142928349362,3.9275446536693592,8.5817491258732e-05,0.0002092869441314,MDGA2
ENSG00000139946,784.152105008624,-1.7335835839609224,0.1655877755112234,-10.469272738333398,1.1955798046457843e-25,2.9069106412133322e-24,PELI2
ENSG00000140009,70.489797479068,-1.828377956971212,0.2159428245212591,-8.466953977399754,2.518935609675105e-17,2.8161848475858604e-16,ESR2
ENSG00000140067,2.788609934939864,-2.723960041283292,0.4141767268066299,-6.576806143323088,4.8066077679456365e-11,2.6959814570104533e-10,FAM181A
ENSG00000140092,5650.06956132814,-1.5420303820928885,0.2025821366783666,-7.611877371700953,2.7014281450470547e-14,2.169551313225309e-13,FBLN5
ENSG00000140263,2825.355080759074,1.5012001135411404,0.2116825652509787,7.091751329455319,1.3242531155397249e-12,8.793609831451319e-12,SORD
ENSG00000140285,885.4936762498147,-1.7611449282181626,0.2146711019342543,-8.203921777778618,2.3266952399119514e-16,2.3608982818121465e-15,FGF7
ENSG00000140379,230.6782150537575,1.7959317471522724,0.2565796888361927,6.999508633354227,2.568617537463307e-12,1.648816692224333e-11,BCL2A1
ENSG00000140451,161.74293631317283,2.441405442408766,0.2271195424021106,10.749429206256089,5.962947057162549e-27,1.645538089762147e-25,PIF1
ENSG00000140465,66.44973588589116,-4.833483975242809,0.4396458169477212,-10.994040632069892,4.082315186631643e-28,1.2512978787166772e-26,CYP1A1
ENSG00000140525,1784.4462684083244,1.7493577353167886,0.1498182402399627,11.676533728569073,1.6800788780597367e-31,6.976265028818359e-30,FANCI
ENSG00000140534,434.9587159459123,2.0344206556897886,0.2163438232967593,9.403645663131176,5.270456008905933e-21,8.397024486611221e-20,TICRR
ENSG00000140538,640.1071484944889,-1.974100050597554,0.3035829153010528,-6.502671761485348,7.890584472902203e-11,4.324443851667892e-10,NTRK3
ENSG00000140545,11174.565065646775,-1.5506693820497728,0.1715175605684064,-9.040878245416271,1.554180612460587e-19,2.1411275156112023e-18,MFGE8
ENSG00000140557,178.90355617172852,-1.872839740314317,0.3215570900893827,-5.824283768066588,5.735804711765577e-09,2.4878245505985022e-08,ST8SIA2
ENSG00000140623,5.32834473604237,1.7304886088984044,0.359459884081246,4.814135555964501,1.4783843375071395e-06,4.6727002579986e-06,SEPTIN12
ENSG00000140798,141.1974190839487,2.1529619895384777,0.537279824294835,4.007152124806066,6.14552826226124e-05,0.0001528902954218,ABCC12
ENSG00000140873,228.39786190391865,-1.9700711038135772,0.314656133639112,-6.261028765048983,3.824459645892759e-10,1.928192280204896e-09,ADAMTS18
ENSG00000140876,76.09672920861554,-1.793292109655566,0.1576831297266935,-11.372758219372066,5.7152513024416016e-30,2.0834403753413652e-28,NUDT7
ENSG00000140937,6232.901776684605,1.7020296050357515,0.1917790345759241,8.874951366813397,6.996397924338932e-19,9.021313674881473e-18,CDH11
ENSG00000140945,835.8193785212194,-1.7935485179649364,0.1800522736322334,-9.961265591282434,2.251777187047697e-23,4.502707204348575e-22,CDH13
ENSG00000140955,8.333544987219529,-1.8095518063363405,0.2653167362477379,-6.820345493194528,9.08218207464416e-12,5.500432740056257e-11,ADAD2
ENSG00000141052,91.6880650885461,-2.849018204448002,0.2332633380378036,-12.213741895377824,2.625312257923586e-34,1.3314441460747958e-32,MYOCD
ENSG00000141255,10.935613137613682,-1.736716442478463,0.3716086520629848,-4.673509168414364,2.960964811873092e-06,8.989065088454862e-06,SPATA22
ENSG00000141294,276.2693148885012,2.2008835284278123,0.2144949998976881,10.26076845370573,1.0586091977905044e-24,2.3861356599900466e-23,LRRC46
ENSG00000141338,2301.0652644267884,-3.9503320105867754,0.3015786950341908,-13.09884310673509,3.3431463078773866e-39,2.575191684980915e-37,ABCA8
ENSG00000141404,495.85126755084224,-2.2353565953010794,0.1855541156680805,-12.046925433331204,2.0131998873796227e-33,9.570802684635688e-32,GNAL
ENSG00000141424,57649.47073295295,1.5565312765445984,0.2606493380698579,5.971744597822169,2.347298020517329e-09,1.07341617716742e-08,SLC39A6
ENSG00000141469,180.20828867055056,-1.897593692141028,0.2094611096229139,-9.05940819065269,1.311602309701891e-19,1.820147852758629e-18,SLC14A1
ENSG00000141526,1928.194579803691,2.155900417385426,0.2315640460099234,9.31016906352136,1.2762903362836571e-20,1.9594116514580121e-19,SLC16A3
ENSG00000141570,622.7787110460721,1.7193399751732723,0.1525353114645162,11.271750512491897,1.809363814009092e-29,6.252775469088638e-28,CBX8
ENSG00000141574,1847.1858817294867,1.736462067028071,0.230000772579187,7.549809713922695,4.3589463212819434e-14,3.4353202398596574e-13,SECTM1
ENSG00000141576,428.9768932638246,-1.9461026701161703,0.2585100781273121,-7.52815009849537,5.146421313781848e-14,4.021374532676578e-13,RNF157
ENSG00000141582,2751.249132567076,1.8967471797547264,0.1600103641003683,11.8539020295271,2.0539886145557567e-32,8.875568688100688e-31,CBX4
ENSG00000141668,363.0167161419841,4.718633263735503,0.4833093974265701,9.763173008553826,1.620055659968097e-22,3.0064929583555987e-21,CBLN2
ENSG00000141682,930.4342589842612,2.009653897568564,0.2207473963026902,9.10386229341031,8.717528807360114e-20,1.2316232219861513e-18,PMAIP1
ENSG00000141696,2048.85160498346,1.6411520297781204,0.1378785000201601,11.902885725752428,1.1432426392459152e-32,5.1233850148330855e-31,P3H4
ENSG00000141736,33814.476010948914,1.8225062980505655,0.2595007386683448,7.023125665857243,2.1695890638756544e-12,1.4018193380135062e-11,ERBB2
ENSG00000141741,2571.5394314408927,1.7738762305656,0.2093469468106345,8.473379992353868,2.383733988225241e-17,2.6729000311006657e-16,MIEN1
ENSG00000141744,296.62635701240214,2.333504403492562,0.4211023124923153,5.54141911423283,3.000301567618385e-08,1.1849162454964865e-07,PNMT
ENSG00000141750,4456.11254017572,-2.1631808996259125,0.4429201130272948,-4.883907585141898,1.0400383471301406e-06,3.350996493087232e-06,STAC2
ENSG00000141854,656.942630589565,1.519824002947209,0.195986954115427,7.754720255778376,8.853843041759575e-15,7.507685987069583e-14,MISP3
ENSG00000141977,26.553027772743164,2.8214122751937936,0.3453698755996973,8.169248317603605,3.10316844277932e-16,3.100251931084979e-15,CIB3
ENSG00000142025,11.328447252190278,2.22235198612522,0.5740709264284378,3.871215008137592,0.0001082942178188,0.0002598103131296,DMRTC2
ENSG00000142185,964.4236244607056,1.5504242090178897,0.1615161210049505,9.599191705268654,8.057379421594475e-22,1.3995088766593018e-20,TRPM2
ENSG00000142224,24.095758819546717,3.278989374103032,0.3843093718289702,8.532160843483892,1.4363915918369942e-17,1.6467690488812822e-16,IL19
ENSG00000142235,666.2371899553559,1.5599723766486318,0.2434336850256776,6.408202613718329,1.4724514814811222e-10,7.829211308595603e-10,LMTK3
ENSG00000142273,993.4679518387132,1.5652971545173433,0.2458544473098648,6.366763634519522,1.9305833254096746e-10,1.010144750398939e-09,CBLC
ENSG00000142449,147.75961522462927,1.5106301969237406,0.3898074615941059,3.875323963133142,0.0001064829369459,0.0002558112501662,FBN3
ENSG00000142515,65.67339369217258,-3.681292919044141,0.537891435908886,-6.843932944988771,7.704799720660784e-12,4.70268839174461e-11,KLK3
ENSG00000142611,128.58821429066603,-1.5443092555556897,0.2432463544125354,-6.348745736746405,2.170774704366711e-10,1.128267900812543e-09,PRDM16
ENSG00000142661,109.87955440185466,-1.621920212805256,0.1882690009252159,-8.614908481133938,6.99974863249415e-18,8.296981262646389e-17,MYOM3
ENSG00000142700,7.652263280765432,2.845989181454875,0.517815847707147,5.496141522235598,3.881910176556981e-08,1.5104211265300408e-07,DMRTA2
ENSG00000142731,574.112894775254,1.7960186938869651,0.1609680964727035,11.157606589399707,6.573754279744118e-29,2.1728547261716416e-27,PLK4
ENSG00000142871,16191.53092961498,-1.530847146662044,0.2099680750374066,-7.290856699949825,3.079902234299442e-13,2.2037803413168463e-12,CCN1
ENSG00000142910,3067.223135810417,-1.6782332188854383,0.2072489623369144,-8.09766765518091,5.602286724572994e-16,5.433342344798772e-15,TINAGL1
ENSG00000142945,1224.4452960996364,3.344750637186854,0.2197429096902461,15.221199363846049,2.557982085722964e-52,6.236548066797043e-50,KIF2C
ENSG00000143125,16.868039496803974,-2.001953910219984,0.514624504741344,-3.8901255027220056,0.0001001923905335,0.0002418358563513,PROK1
ENSG00000143171,86.8475094209673,-3.101808940281952,0.3327512506028517,-9.321704831048256,1.1448572398544588e-20,1.7719616277887154e-19,RXRG
ENSG00000143195,87.22428763057833,2.283118064789703,0.2037584546873252,11.205022477684324,3.8525596390645384e-29,1.299261071169291e-27,ILDR2
ENSG00000143196,2351.575071561842,-3.179039472520895,0.2742633847111874,-11.591191714740107,4.567331441676281e-31,1.833486904268084e-29,DPT
ENSG00000143228,797.4187756984403,3.5839841618263497,0.2149748368932884,16.67164498701495,2.107148698688476e-62,1.4736178070433225e-59,NUF2
